u_mps,v_mps,w_mps,p_rps,q_rps,r_rps,phi_rad,theta_rad,psi_rad,x_e,y_e,z_e
-0.0353601866,-0.2202562547,-0.0010126109,0.0000000000
0.0611786582,-0.7064427659,-0.0336466724,0.0000000000
-1.2298176499,82.2156907068,-1.1072604866,0.4999860175
-19.6194513262,-0.1467298825,0.0000000000,0.0000000000
