t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,u0,u1,u2,u3,u4
1.91,178.2439734,-2.050523574e-18,17.26176047,1.553164188e-22,-0.0005095250305,2.88001486e-22,0.997332508,-4.661498136e-21,0.0729922495,5.857007379e-21,342.4889801,7.842216113e-20,-9017.095477,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.92,178.2392436,-2.050482832e-18,17.26130371,1.547593286e-22,-0.0005141225568,2.884938737e-22,0.9973326948,-4.660604836e-21,0.07298969719,5.858400122e-21,344.2775354,7.928280376e-20,-9017.184208,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.93,178.2345151,-2.050442922e-18,17.260845,1.542254528e-22,-0.0005186988161,2.889815547e-22,0.9973328833,-4.659713943e-21,0.07298712202,5.859795615e-21,346.0660437,8.014824093e-20,-9017.272927,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.94,178.2297878,-2.050403831e-18,17.2603844,1.537150124e-22,-0.0005232533693,2.8946428e-22,0.9973330734,-4.658825342e-21,0.07298452408,5.861193824e-21,347.854505,8.101847439e-20,-9017.361634,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.95,178.2250617,-2.050365546e-18,17.25992195,1.532282125e-22,-0.0005277857923,2.899418053e-22,0.9973332651,-4.65793892e-21,0.07298190348,5.862594715e-21,349.6429194,8.189350591e-20,-9017.45033,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.96,178.2203369,-2.050328052e-18,17.2594577,1.527652424e-22,-0.0005322956765,2.904138906e-22,0.9973334586,-4.657054561e-21,0.07297926033,5.863998253e-21,351.4312868,8.277333725e-20,-9017.539014,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.97,178.2156133,-2.050291335e-18,17.2589917,1.523262753e-22,-0.0005367826284,2.908803006e-22,0.9973336536,-4.656172147e-21,0.07297659475,5.8654044e-21,353.2196072,8.36579702e-20,-9017.627686,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.98,178.210891,-2.050255379e-18,17.25852401,1.519114686e-22,-0.00054124627,2.913408047e-22,0.9973338503,-4.655291561e-21,0.07297390686,5.866813118e-21,355.0078807,8.454740653e-20,-9017.716346,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
1.99,178.2061699,-2.050220169e-18,17.25805468,1.515209635e-22,-0.0005456862383,2.917951773e-22,0.9973340486,-4.654412686e-21,0.07297119676,5.868224368e-21,356.7961073,8.544164804e-20,-9017.804994,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2,178.20145,-2.050185689e-18,17.25758375,1.511548851e-22,-0.000550102186,2.922431978e-22,0.9973342485,-4.653535403e-21,0.07296846458,5.869638109e-21,358.584287,8.634069652e-20,-9017.893631,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.01,178.1967314,-2.050151922e-18,17.25711129,1.508133426e-22,-0.0005544937811,2.926846507e-22,0.99733445,-4.652659593e-21,0.07296571044,5.871054299e-21,360.3724198,8.724455379e-20,-9017.982255,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.02,178.192014,-2.050118852e-18,17.25663734,1.504964288e-22,-0.0005588607068,2.931193259e-22,0.9973346531,-4.651785136e-21,0.07296293447,5.872472896e-21,362.1605057,8.815322166e-20,-9018.070867,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.03,178.1872979,-2.050086462e-18,17.25616195,1.502042204e-22,-0.0005632026619,2.935470184e-22,0.9973348577,-4.650911912e-21,0.07296013677,5.873893856e-21,363.9485448,8.906670194e-20,-9018.159467,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.04,178.182583,-2.050054734e-18,17.25568519,1.499367781e-22,-0.0005675193602,2.93967529e-22,0.997335064,-4.650039802e-21,0.07295731749,5.875317133e-21,365.736537,8.998499646e-20,-9018.248055,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.05,178.1778693,-2.050023649e-18,17.2552071,1.496941465e-22,-0.0005718105312,2.94380664e-22,0.9973352718,-4.649168686e-21,0.07295447675,5.876742681e-21,367.5244824,9.090810705e-20,-9018.336631,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.06,178.1731568,-2.049993191e-18,17.25472773,1.494763539e-22,-0.0005760759196,2.947862355e-22,0.9973354811,-4.648298442e-21,0.07295161467,5.878170455e-21,369.312381,9.183603556e-20,-9018.425194,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.07,178.1684456,-2.049963339e-18,17.25424714,1.492834127e-22,-0.0005803152852,2.951840613e-22,0.997335692,-4.647428951e-21,0.07294873138,5.879600405e-21,371.1002327,9.276878383e-20,-9018.513745,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.08,178.1637356,-2.049934076e-18,17.25376539,1.491153194e-22,-0.0005845284032,2.955739651e-22,0.9973359045,-4.646560092e-21,0.07294582702,5.881032484e-21,372.8880377,9.370635372e-20,-9018.602283,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.09,178.1590268,-2.049905383e-18,17.25328252,1.489720544e-22,-0.0005887150638,2.959557767e-22,0.9973361184,-4.645691745e-21,0.07294290171,5.882466641e-21,374.6757959,9.464874708e-20,-9018.690809,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.1,178.1543193,-2.049877238e-18,17.25279859,1.488535824e-22,-0.0005928750726,2.963293319e-22,0.9973363339,-4.64482379e-21,0.07293995559,5.883902826e-21,376.4635073,9.559596579e-20,-9018.779322,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.11,178.149613,-2.049849624e-18,17.25231366,1.48759852e-22,-0.00059700825,2.966944729e-22,0.9973365509,-4.643956108e-21,0.0729369888,5.885340988e-21,378.251172,9.654801172e-20,-9018.867823,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.12,178.1449079,-2.04982252e-18,17.25182777,1.486907966e-22,-0.0006011144314,2.970510477e-22,0.9973367693,-4.643088578e-21,0.07293400146,5.886781075e-21,380.03879,9.750488675e-20,-9018.956311,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.13,178.140204,-2.049795905e-18,17.25134099,1.486463335e-22,-0.0006051934672,2.973989112e-22,0.9973369893,-4.642221083e-21,0.07293099371,5.888223034e-21,381.8263612,9.846659276e-20,-9019.044786,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.14,178.1355014,-2.049769759e-18,17.25085335,1.486263649e-22,-0.0006092452225,2.977379243e-22,0.9973372107,-4.641353503e-21,0.07292796568,5.889666812e-21,383.6138857,9.943313166e-20,-9019.133248,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.15,178.1307999,-2.049744061e-18,17.25036493,1.486307775e-22,-0.0006132695774,2.980679543e-22,0.9973374336,-4.640485721e-21,0.07292491752,5.891112354e-21,385.4013636,1.004045053e-19,-9019.221697,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.16,178.1260997,-2.049718791e-18,17.24987577,1.486594427e-22,-0.0006172664263,2.983888755e-22,0.9973376579,-4.639617619e-21,0.07292184936,5.892559606e-21,387.1887947,1.013807157e-19,-9019.310133,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.17,178.1214007,-2.049693927e-18,17.24938592,1.487122169e-22,-0.0006212356782,2.987005683e-22,0.9973378837,-4.638749082e-21,0.07291876134,5.894008514e-21,388.9761792,1.023617647e-19,-9019.398557,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.18,178.1167029,-2.049669448e-18,17.24889543,1.487889417e-22,-0.0006251772568,2.990029199e-22,0.9973381109,-4.637879993e-21,0.07291565359,5.89545902e-21,390.7635171,1.033476542e-19,-9019.486967,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.19,178.1120064,-2.049645333e-18,17.24840437,1.488894436e-22,-0.0006290910996,2.992958242e-22,0.9973383395,-4.637010238e-21,0.07291252625,5.896911069e-21,392.5508083,1.043383862e-19,-9019.575364,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.2,178.107311,-2.049621559e-18,17.24791278,1.490135347e-22,-0.0006329771588,2.995791818e-22,0.9973385696,-4.636139703e-21,0.07290937947,5.898364605e-21,394.3380529,1.053339625e-19,-9019.663748,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.21,178.1026169,-2.049598106e-18,17.24742071,1.491610127e-22,-0.0006368354003,2.998529001e-22,0.997338801,-4.635268274e-21,0.07290621338,5.89981957e-21,396.1252509,1.063343852e-19,-9019.752119,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.22,178.0979239,-2.049574951e-18,17.24692823,1.493316609e-22,-0.0006406658041,3.001168932e-22,0.9973390339,-4.634395841e-21,0.07290302811,5.901275907e-21,397.9124023,1.073396561e-19,-9019.840476,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.23,178.0932322,-2.049552072e-18,17.24643537,1.495252487e-22,-0.0006444683639,3.003710821e-22,0.9973392681,-4.633522293e-21,0.07289982381,5.902733557e-21,399.6995071,1.083497773e-19,-9019.92882,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.24,178.0885417,-2.049529447e-18,17.24594219,1.497415317e-22,-0.0006482430871,3.006153947e-22,0.9973395037,-4.63264752e-21,0.07289660062,5.904192464e-21,401.4865653,1.093647506e-19,-9020.01715,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.25,178.0838524,-2.049507055e-18,17.24544874,1.499802516e-22,-0.0006519899945,3.008497655e-22,0.9973397406,-4.631771414e-21,0.07289335867,5.905652568e-21,403.2735771,1.103845781e-19,-9020.105467,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.26,178.0791643,-2.049484873e-18,17.24495507,1.50241137e-22,-0.0006557091203,3.010741363e-22,0.9973399789,-4.630893868e-21,0.07289009811,5.907113812e-21,405.0605422,1.114092617e-19,-9020.19377,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.27,178.0744774,-2.049462878e-18,17.24446123,1.50523903e-22,-0.0006594005119,3.012884553e-22,0.9973402186,-4.630014777e-21,0.07288681907,5.908576136e-21,406.8474609,1.124388033e-19,-9020.28206,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.28,178.0697917,-2.04944105e-18,17.24396728,1.508282521e-22,-0.0006630642297,3.014926779e-22,0.9973404596,-4.629134037e-21,0.07288352169,5.910039481e-21,408.6343331,1.13473205e-19,-9020.370336,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.29,178.0651072,-2.049419364e-18,17.24347326,1.511538739e-22,-0.0006667003468,3.016867664e-22,0.9973407018,-4.628251546e-21,0.07288020611,5.91150379e-21,410.4211588,1.145124688e-19,-9020.458598,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.3,178.0604239,-2.0493978e-18,17.24297922,1.515004454e-22,-0.0006703089493,3.0187069e-22,0.9973409454,-4.627367203e-21,0.07287687246,5.912969002e-21,412.207938,1.155565966e-19,-9020.546846,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.31,178.0557418,-2.049376334e-18,17.24248521,1.518676318e-22,-0.0006738901355,3.020444245e-22,0.9973411903,-4.626480909e-21,0.07287352089,5.914435059e-21,413.9946707,1.166055904e-19,-9020.635081,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.32,178.0510609,-2.049354946e-18,17.24199128,1.52255086e-22,-0.000677444016,3.022079528e-22,0.9973414365,-4.625592565e-21,0.07287015152,5.915901902e-21,415.7813571,1.176594523e-19,-9020.723301,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.33,178.0463811,-2.049333612e-18,17.24149747,1.526624494e-22,-0.0006809707138,3.023612648e-22,0.997341684,-4.624702078e-21,0.0728667645,5.917369472e-21,417.567997,1.187181841e-19,-9020.811508,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.34,178.0417026,-2.04931231e-18,17.24100384,1.530893521e-22,-0.0006844703635,3.025043569e-22,0.9973419327,-4.623809352e-21,0.07286335996,5.91883771e-21,419.3545904,1.19781788e-19,-9020.8997,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.35,178.0370253,-2.049291019e-18,17.24051042,1.53535413e-22,-0.0006879431118,3.026372325e-22,0.9973421827,-4.622914295e-21,0.07285993804,5.920306557e-21,421.1411375,1.20850266e-19,-9020.987878,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.36,178.0323491,-2.049269717e-18,17.24001728,1.540002402e-22,-0.0006913891166,3.027599017e-22,0.997342434,-4.622016819e-21,0.07285649886,5.921775956e-21,422.9276382,1.219236201e-19,-9021.076043,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.37,178.0276742,-2.049248381e-18,17.23952444,1.544834314e-22,-0.0006948085473,3.028723815e-22,0.9973426864,-4.621116834e-21,0.07285304257,5.923245848e-21,424.7140926,1.230018522e-19,-9021.164192,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.38,178.0230004,-2.04922699e-18,17.23903196,1.549845739e-22,-0.0006982015844,3.029746953e-22,0.9973429401,-4.620214254e-21,0.07284956928,5.924716175e-21,426.5005005,1.240849644e-19,-9021.252328,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.39,178.0183279,-2.049205524e-18,17.23853988,1.555032454e-22,-0.0007015684194,3.030668734e-22,0.9973431951,-4.619308996e-21,0.07284607914,5.926186878e-21,428.2868622,1.251729588e-19,-9021.340449,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.4,178.0136565,-2.049183959e-18,17.23804824,1.560390138e-22,-0.0007049092545,3.031489526e-22,0.9973434512,-4.618400978e-21,0.07284257228,5.927657902e-21,430.0731775,1.262658374e-19,-9021.428555,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.41,178.0089863,-2.049162275e-18,17.23755709,1.565914379e-22,-0.0007082243022,3.032209764e-22,0.9973437085,-4.617490119e-21,0.07283904882,5.929129188e-21,431.8594465,1.273636023e-19,-9021.516647,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.42,178.0043172,-2.049140451e-18,17.23706647,1.571600674e-22,-0.0007115137856,3.032829947e-22,0.9973439671,-4.616576343e-21,0.07283550889,5.930600681e-21,433.6456693,1.284662553e-19,-9021.604725,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.43,177.9996494,-2.049118466e-18,17.23657642,1.577444435e-22,-0.0007147779377,3.033350636e-22,0.9973442268,-4.615659573e-21,0.07283195262,5.932072324e-21,435.4318457,1.295737987e-19,-9021.692788,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.44,177.9949828,-2.049096299e-18,17.23608699,1.583440991e-22,-0.0007180170012,3.033772461e-22,0.9973444877,-4.614739738e-21,0.07282838014,5.933544061e-21,437.2179759,1.306862345e-19,-9021.780836,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.45,177.9903173,-2.049073931e-18,17.2355982,1.589585594e-22,-0.0007212312286,3.034096111e-22,0.9973447497,-4.613816765e-21,0.07282479156,5.935015837e-21,439.0040599,1.318035647e-19,-9021.868869,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.46,177.985653,-2.049051339e-18,17.23511012,1.595873416e-22,-0.0007244208818,3.034322338e-22,0.9973450129,-4.612890588e-21,0.07282118702,5.936487597e-21,440.7900976,1.329257913e-19,-9021.956888,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.47,177.9809899,-2.049028506e-18,17.23462276,1.602299559e-22,-0.0007275862318,3.034451958e-22,0.9973452772,-4.611961139e-21,0.07281756663,5.937959288e-21,442.5760891,1.340529165e-19,-9022.044892,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.48,177.9763279,-2.04900541e-18,17.23413617,1.608859057e-22,-0.0007307275584,3.034485845e-22,0.9973455427,-4.611028356e-21,0.07281393051,5.939430856e-21,444.3620344,1.351849422e-19,-9022.13288,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.49,177.9716672,-2.048982032e-18,17.23365039,1.615546876e-22,-0.0007338451503,3.034424933e-22,0.9973458093,-4.610092177e-21,0.07281027879,5.940902248e-21,446.1479336,1.363218706e-19,-9022.220854,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.5,177.9670076,-2.048958353e-18,17.23316546,1.622357922e-22,-0.0007369393044,3.034270219e-22,0.997346077,-4.609152543e-21,0.07280661158,5.942373413e-21,447.9337865,1.374637038e-19,-9022.308813,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.51,177.9623492,-2.048934355e-18,17.23268141,1.629287042e-22,-0.0007400103261,3.034022753e-22,0.9973463458,-4.6082094e-21,0.07280292899,5.943844297e-21,449.7195933,1.386104437e-19,-9022.396756,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.52,177.957692,-2.048910018e-18,17.23219827,1.636329029e-22,-0.0007430585285,3.033683647e-22,0.9973466157,-4.607262692e-21,0.07279923115,5.945314852e-21,451.505354,1.397620925e-19,-9022.484684,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.53,177.953036,-2.048885324e-18,17.23171608,1.643478625e-22,-0.0007460842327,3.033254065e-22,0.9973468868,-4.606312369e-21,0.07279551816,5.946785026e-21,453.2910686,1.409186522e-19,-9022.572597,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.54,177.9483811,-2.048860255e-18,17.23123488,1.650730522e-22,-0.000749087767,3.03273523e-22,0.9973471589,-4.605358382e-21,0.07279179014,5.948254771e-21,455.076737,1.420801249e-19,-9022.660495,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.55,177.9437274,-2.048834794e-18,17.2307547,1.658079372e-22,-0.0007520694672,3.032128418e-22,0.997347432,-4.604400687e-21,0.07278804719,5.949724038e-21,456.8623594,1.432465128e-19,-9022.748378,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.56,177.9390749,-2.048808923e-18,17.23027556,1.665519784e-22,-0.0007550296759,3.031434957e-22,0.9973477063,-4.603439239e-21,0.07278428943,5.951192781e-21,458.6479357,1.444178177e-19,-9022.836245,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.57,177.9344235,-2.048782624e-18,17.22979751,1.673046331e-22,-0.0007579687425,3.030656228e-22,0.9973479816,-4.602473997e-21,0.07278051695,5.952660951e-21,460.4334659,1.45594042e-19,-9022.924096,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.58,177.9297734,-2.048755883e-18,17.22932057,1.680653556e-22,-0.0007608870231,3.029793664e-22,0.9973482579,-4.601504925e-21,0.07277672987,5.954128505e-21,462.2189501,1.467751875e-19,-9023.011932,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.59,177.9251244,-2.048728681e-18,17.22884477,1.688335969e-22,-0.0007637848797,3.028848748e-22,0.9973485353,-4.600531986e-21,0.07277292829,5.955595396e-21,464.0043883,1.479612565e-19,-9023.099752,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.6,177.9204766,-2.048701004e-18,17.22837014,1.696088057e-22,-0.0007666626807,3.027823009e-22,0.9973488138,-4.599555149e-21,0.07276911231,5.957061581e-21,465.7897804,1.491522509e-19,-9023.187557,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.61,177.9158299,-2.048672835e-18,17.2278967,1.703904285e-22,-0.0007695208001,3.026718025e-22,0.9973490932,-4.598574383e-21,0.07276528203,5.958527018e-21,467.5751266,1.503481729e-19,-9023.275345,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.62,177.9111844,-2.04864416e-18,17.2274245,1.711779099e-22,-0.0007723596173,3.025535423e-22,0.9973493737,-4.597589661e-21,0.07276143753,5.959991664e-21,469.3604268,1.515490246e-19,-9023.363118,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.63,177.9065401,-2.048614964e-18,17.22695354,1.719706932e-22,-0.0007751795171,3.02427687e-22,0.9973496552,-4.596600958e-21,0.07275757893,5.961455479e-21,471.145681,1.52754808e-19,-9023.450876,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.64,177.901897,-2.048585233e-18,17.22648387,1.727682207e-22,-0.0007779808893,3.02294408e-22,0.9973499377,-4.595608254e-21,0.07275370631,5.962918422e-21,472.9308892,1.539655253e-19,-9023.538617,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.65,177.8972551,-2.048554952e-18,17.22601549,1.735699337e-22,-0.0007807641285,3.021538808e-22,0.9973502212,-4.594611528e-21,0.07274981977,5.964380457e-21,474.7160516,1.551811784e-19,-9023.626342,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.66,177.8926143,-2.048524109e-18,17.22554844,1.743752736e-22,-0.0007835296338,3.020062851e-22,0.9973505057,-4.593610765e-21,0.07274591939,5.965841544e-21,476.501168,1.564017696e-19,-9023.714051,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.67,177.8879747,-2.04849269e-18,17.22508274,1.751836816e-22,-0.0007862778086,3.018518046e-22,0.9973507912,-4.59260595e-21,0.07274200526,5.967301647e-21,478.2862385,1.576273009e-19,-9023.801744,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.68,177.8833363,-2.048460683e-18,17.22461841,1.759945992e-22,-0.0007890090603,3.016906267e-22,0.9973510776,-4.591597073e-21,0.07273807747,5.968760732e-21,480.0712631,1.588577743e-19,-9023.889421,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.69,177.8786991,-2.048428075e-18,17.22415548,1.76807469e-22,-0.0007917238,3.015229424e-22,0.9973513651,-4.590584126e-21,0.0727341361,5.970218764e-21,481.8562419,1.60093192e-19,-9023.977082,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.7,177.874063,-2.048394855e-18,17.22369395,1.776217345e-22,-0.0007944224426,3.013489467e-22,0.9973516535,-4.589567102e-21,0.07273018123,5.97167571e-21,483.6411748,1.61333556e-19,-9024.064726,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.71,177.8694281,-2.048361012e-18,17.22323386,1.784368408e-22,-0.0007971054061,3.011688374e-22,0.9973519429,-4.588546e-21,0.07272621294,5.973131538e-21,485.4260619,1.625788685e-19,-9024.152354,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.72,177.8647944,-2.048326535e-18,17.22277522,1.792522347e-22,-0.0007997731115,3.009828161e-22,0.9973522332,-4.587520818e-21,0.07272223131,5.974586218e-21,487.2109032,1.638291315e-19,-9024.239966,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.73,177.8601619,-2.048291413e-18,17.22231805,1.800673654e-22,-0.0008024259829,3.007910871e-22,0.9973525245,-4.58649156e-21,0.07271823641,5.976039721e-21,488.9956986,1.650843471e-19,-9024.327561,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.74,177.8555306,-2.048255638e-18,17.22186237,1.808816846e-22,-0.0008050644465,3.005938581e-22,0.9973528167,-4.585458231e-21,0.07271422832,5.977492018e-21,490.7804483,1.663445173e-19,-9024.41514,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.75,177.8509004,-2.048219199e-18,17.22140818,1.816946467e-22,-0.0008076889314,3.003913391e-22,0.9973531099,-4.584420838e-21,0.0727102071,5.978943083e-21,492.5651522,1.676096443e-19,-9024.502702,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.76,177.8462714,-2.048182087e-18,17.22095552,1.825057097e-22,-0.0008102998682,3.001837433e-22,0.997353404,-4.583379391e-21,0.07270617283,5.980392889e-21,494.3498103,1.688797302e-19,-9024.590248,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.77,177.8416436,-2.048144295e-18,17.22050438,1.833143349e-22,-0.0008128976899,2.999712861e-22,0.997353699,-4.582333904e-21,0.07270212557,5.981841414e-21,496.1344227,1.701547769e-19,-9024.677776,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.78,177.837017,-2.048105815e-18,17.22005479,1.841199877e-22,-0.0008154828308,2.997541852e-22,0.997353995,-4.581284393e-21,0.07269806539,5.983288633e-21,497.9189894,1.714347866e-19,-9024.765288,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.79,177.8323916,-2.048066638e-18,17.21960676,1.849221376e-22,-0.0008180557265,2.995326609e-22,0.9973542919,-4.580230874e-21,0.07269399234,5.984734525e-21,499.7035103,1.727197614e-19,-9024.852783,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.8,177.8277673,-2.048026759e-18,17.2191603,1.857202589e-22,-0.0008206168141,2.993069351e-22,0.9973545896,-4.57917337e-21,0.07268990649,5.98617907e-21,501.4879856,1.740097034e-19,-9024.940262,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.81,177.8231443,-2.047986171e-18,17.21871542,1.865138306e-22,-0.0008231665313,2.990772319e-22,0.9973548884,-4.578111904e-21,0.0726858079,5.987622248e-21,503.2724152,1.753046145e-19,-9025.027723,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.82,177.8185224,-2.047944867e-18,17.21827212,1.873023371e-22,-0.0008257053167,2.988437772e-22,0.997355188,-4.5770465e-21,0.07268169662,5.989064042e-21,505.0567991,1.766044969e-19,-9025.115167,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
2.83,177.8139018,-2.047902844e-18,17.21783043,1.880852682e-22,-0.0008282336093,2.986067982e-22,0.9973554885,-4.575977187e-21,0.0726775727,5.990504435e-21,506.8411374,1.779093526e-19,-9025.202595,6.938702838e-21,-0.03213208451,-3.00609125e-20,0.1062307283,0.1062307283
