t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,u0,u1,u2,u3,u4
2.52,178.8455408,-2.057617674e-18,16.08377713,1.713738764e-22,-0.003336978265,3.234102928e-22,0.9978784548,-4.574923093e-21,0.06510445058,6.007500264e-21,452.4797909,1.67466046e-19,-9020.720031,6.938702838e-21,-0.02980724528,-3.00609125e-20,0.1354819522,0.1354819522
2.53,178.8444841,-2.057622695e-18,16.08484715,1.719221016e-22,-0.00333463417,3.233974207e-22,0.9978795405,-4.573861201e-21,0.06508780706,6.009134284e-21,454.27398,1.688645157e-19,-9020.7929,6.938702838e-21,-0.02980945136,-3.00609125e-20,0.1354916816,0.1354916816
2.54,178.8434317,-2.057627394e-18,16.08591709,1.724734102e-22,-0.003332293264,3.233795214e-22,0.9978806252,-4.572796639e-21,0.0650711752,6.010767992e-21,456.0681624,1.702689599e-19,-9020.865696,6.938702838e-21,-0.02981165733,-3.00609125e-20,0.1355013019,0.1355013019
2.55,178.8423836,-2.057631761e-18,16.08698696,1.73027425e-22,-0.003329955431,3.233567141e-22,0.9978817089,-4.571729396e-21,0.065054555,6.012401364e-21,457.8623383,1.716793803e-19,-9020.938421,6.938702838e-21,-0.02981386313,-3.00609125e-20,0.1355108134,0.1355108134
2.56,178.8413399,-2.057635787e-18,16.08805673,1.735837685e-22,-0.003327620555,3.233291208e-22,0.9978827915,-4.57065946e-21,0.06503794644,6.014034375e-21,459.6565076,1.73095779e-19,-9021.011075,6.938702838e-21,-0.02981606873,-3.00609125e-20,0.1355202165,0.1355202165
2.57,178.8403005,-2.057639463e-18,16.08912639,1.741420633e-22,-0.003325288527,3.23296866e-22,0.9978838731,-4.569586821e-21,0.06502134951,6.015667e-21,461.4506704,1.745181578e-19,-9021.083656,6.938702838e-21,-0.0298182741,-3.00609125e-20,0.1355295114,0.1355295114
2.58,178.8392654,-2.057642781e-18,16.09019595,1.747019324e-22,-0.003322959243,3.23260077e-22,0.9978849536,-4.568511474e-21,0.06500476418,6.017299215e-21,463.2448267,1.759465187e-19,-9021.156166,6.938702838e-21,-0.02982047919,-3.00609125e-20,0.1355386985,0.1355386985
2.59,178.8382345,-2.057645731e-18,16.0912654,1.752629993e-22,-0.0033206326,3.232188835e-22,0.9978860331,-4.56743341e-21,0.06498819046,6.018931e-21,465.0389765,1.773808635e-19,-9021.228604,6.938702838e-21,-0.02982268397,-3.00609125e-20,0.1355477782,0.1355477782
2.6,178.837208,-2.057648307e-18,16.09233472,1.758248881e-22,-0.003318308501,3.231734175e-22,0.9978871116,-4.566352628e-21,0.06497162831,6.020562331e-21,466.8331199,1.788211942e-19,-9021.300971,6.938702838e-21,-0.0298248884,-3.00609125e-20,0.1355567506,0.1355567506
2.61,178.8361857,-2.0576505e-18,16.09340391,1.763872242e-22,-0.003315986854,3.231238135e-22,0.9978881891,-4.565269126e-21,0.06495507774,6.022193187e-21,468.627257,1.802675127e-19,-9021.373267,6.938702838e-21,-0.02982709245,-3.00609125e-20,0.1355656163,0.1355656163
2.62,178.8351676,-2.057652303e-18,16.09447296,1.769496341e-22,-0.003313667567,3.230702081e-22,0.9978892655,-4.564182903e-21,0.06493853873,6.023823548e-21,470.4213878,1.817198209e-19,-9021.445491,6.938702838e-21,-0.02982929609,-3.00609125e-20,0.1355743754,0.1355743754
2.63,178.8341538,-2.057653709e-18,16.09554187,1.775117458e-22,-0.003311350555,3.230127399e-22,0.9978903409,-4.56309396e-21,0.06492201127,6.025453396e-21,472.2155122,1.831781208e-19,-9021.517643,6.938702838e-21,-0.02983149929,-3.00609125e-20,0.1355830283,0.1355830283
2.64,178.8331442,-2.057654711e-18,16.09661063,1.780731891e-22,-0.003309035733,3.229515498e-22,0.9978914153,-4.562002303e-21,0.06490549534,6.02708271e-21,474.0096304,1.846424141e-19,-9021.589725,6.938702838e-21,-0.02983370201,-3.00609125e-20,0.1355915753,0.1355915753
2.65,178.8321388,-2.057655303e-18,16.09767923,1.786335957e-22,-0.003306723023,3.228867803e-22,0.9978924886,-4.560907935e-21,0.06488899094,6.028711473e-21,475.8037423,1.861127029e-19,-9021.661735,6.938702838e-21,-0.02983590423,-3.00609125e-20,0.1356000168,0.1356000168
2.66,178.8311377,-2.057655479e-18,16.09874767,1.791925996e-22,-0.003304412348,3.228185759e-22,0.997893561,-4.559810865e-21,0.06487249806,6.030339669e-21,477.5978481,1.87588989e-19,-9021.733674,6.938702838e-21,-0.02983810592,-3.00609125e-20,0.135608353,0.135608353
2.67,178.8301407,-2.057655233e-18,16.09981595,1.797498371e-22,-0.003302103633,3.227470827e-22,0.9978946323,-4.558711101e-21,0.06485601668,6.031967281e-21,479.3919477,1.890712744e-19,-9021.805541,6.938702838e-21,-0.02984030706,-3.00609125e-20,0.1356165843,0.1356165843
2.68,178.829148,-2.057654559e-18,16.10088405,1.803049474e-22,-0.003299796807,3.226724484e-22,0.9978957026,-4.557608654e-21,0.0648395468,6.033594294e-21,481.1860412,1.905595609e-19,-9021.877338,6.938702838e-21,-0.02984250761,-3.00609125e-20,0.135624711,0.135624711
2.69,178.8281594,-2.057653453e-18,16.10195196,1.808575723e-22,-0.003297491803,3.225948224e-22,0.9978967718,-4.556503536e-21,0.06482308841,6.035220693e-21,482.9801287,1.920538505e-19,-9021.949063,6.938702838e-21,-0.02984470755,-3.00609125e-20,0.1356327333,0.1356327333
2.7,178.8271749,-2.057651909e-18,16.1030197,1.814073569e-22,-0.003295188555,3.225143552e-22,0.9978978401,-4.555395762e-21,0.0648066415,6.036846464e-21,484.7742101,1.935541451e-19,-9022.020718,6.938702838e-21,-0.02984690687,-3.00609125e-20,0.1356406517,0.1356406517
2.71,178.8261946,-2.057649924e-18,16.10408724,1.819539495e-22,-0.003292886999,3.224311988e-22,0.9978989073,-4.554285347e-21,0.06479020606,6.038471596e-21,486.5682855,1.950604465e-19,-9022.092301,6.938702838e-21,-0.02984910553,-3.00609125e-20,0.1356484665,0.1356484665
2.72,178.8252185,-2.057647492e-18,16.10515459,1.824970021e-22,-0.003290587077,3.223455064e-22,0.9978999735,-4.553172309e-21,0.06477378207,6.040096076e-21,488.3623549,1.965727566e-19,-9022.163814,6.938702838e-21,-0.02985130351,-3.00609125e-20,0.1356561779,0.1356561779
2.73,178.8242465,-2.057644611e-18,16.10622174,1.830361702e-22,-0.003288288728,3.22257432e-22,0.9979010387,-4.552056668e-21,0.06475736955,6.041719893e-21,490.1564184,1.980910775e-19,-9022.235256,6.938702838e-21,-0.02985350079,-3.00609125e-20,0.1356637862,0.1356637862
2.74,178.8232786,-2.057641277e-18,16.10728869,1.835711136e-22,-0.003285991898,3.22167131e-22,0.9979021029,-4.550938444e-21,0.06474096847,6.043343037e-21,491.9504761,1.996154108e-19,-9022.306626,6.938702838e-21,-0.02985569735,-3.00609125e-20,0.1356712918,0.1356712918
2.75,178.8223148,-2.057637487e-18,16.10835542,1.84101496e-22,-0.003283696533,3.220747593e-22,0.9979031661,-4.549817659e-21,0.06472457882,6.044965499e-21,493.7445278,2.011457587e-19,-9022.377926,6.938702838e-21,-0.02985789317,-3.00609125e-20,0.135678695,0.135678695
2.76,178.8213552,-2.057633238e-18,16.10942194,1.846269857e-22,-0.003281402582,3.219804737e-22,0.9979042283,-4.548694339e-21,0.06470820061,6.046587271e-21,495.5385738,2.026821228e-19,-9022.449156,6.938702838e-21,-0.02986008824,-3.00609125e-20,0.135685996,0.135685996
2.77,178.8203996,-2.057628528e-18,16.11048824,1.851472553e-22,-0.003279109994,3.218844318e-22,0.9979052894,-4.547568509e-21,0.06469183383,6.048208344e-21,497.332614,2.042245052e-19,-9022.520314,6.938702838e-21,-0.02986228252,-3.00609125e-20,0.1356931953,0.1356931953
2.78,178.8194481,-2.057623354e-18,16.11155432,1.856619825e-22,-0.003276818724,3.217867916e-22,0.9979063496,-4.546440195e-21,0.06467547846,6.049828714e-21,499.1266484,2.057729078e-19,-9022.591402,6.938702838e-21,-0.02986447601,-3.00609125e-20,0.1357002931,0.1357002931
2.79,178.8185006,-2.057617715e-18,16.11262017,1.861708497e-22,-0.003274528725,3.216877114e-22,0.9979074087,-4.545309428e-21,0.0646591345,6.051448373e-21,500.9206771,2.073273323e-19,-9022.66242,6.938702838e-21,-0.02986666868,-3.00609125e-20,0.1357072896,0.1357072896
2.8,178.8175572,-2.057611611e-18,16.11368579,1.866735445e-22,-0.003272239953,3.215873503e-22,0.9979084668,-4.544176238e-21,0.06464280195,6.053067318e-21,502.7147001,2.088877807e-19,-9022.733367,6.938702838e-21,-0.02986886053,-3.00609125e-20,0.1357141853,0.1357141853
2.81,178.8166179,-2.057605038e-18,16.11475117,1.8716976e-22,-0.003269952368,3.214858671e-22,0.9979095239,-4.543040656e-21,0.0646264808,6.054685544e-21,504.5087175,2.104542549e-19,-9022.804243,6.938702838e-21,-0.02987105152,-3.00609125e-20,0.1357209805,0.1357209805
2.82,178.8156826,-2.057597998e-18,16.11581632,1.876591947e-22,-0.003267665928,3.213834211e-22,0.9979105801,-4.541902715e-21,0.06461017105,6.056303048e-21,506.3027293,2.120267568e-19,-9022.875049,6.938702838e-21,-0.02987324166,-3.00609125e-20,0.1357276753,0.1357276753
2.83,178.8147513,-2.057590489e-18,16.11688122,1.881415527e-22,-0.003265380595,3.212801714e-22,0.9979116352,-4.540762452e-21,0.06459387268,6.057919828e-21,508.0967355,2.136052881e-19,-9022.945785,6.938702838e-21,-0.02987543091,-3.00609125e-20,0.1357342702,0.1357342702
2.84,178.813824,-2.057582512e-18,16.11794587,1.886165441e-22,-0.003263096331,3.211762773e-22,0.9979126893,-4.539619901e-21,0.06457758569,6.059535884e-21,509.8907362,2.151898509e-19,-9023.01645,6.938702838e-21,-0.02987761927,-3.00609125e-20,0.1357407655,0.1357407655
2.85,178.8129008,-2.057574066e-18,16.11901027,1.89083885e-22,-0.003260813103,3.210718976e-22,0.9979137424,-4.538475102e-21,0.06456131008,6.061151214e-21,511.6847314,2.16780447e-19,-9023.087045,6.938702838e-21,-0.02987980673,-3.00609125e-20,0.1357471614,0.1357471614
2.86,178.8119815,-2.057565154e-18,16.12007442,1.895432976e-22,-0.003258530875,3.209671909e-22,0.9979147945,-4.537328091e-21,0.06454504585,6.06276582e-21,513.4787211,2.183770782e-19,-9023.15757,6.938702838e-21,-0.02988199326,-3.00609125e-20,0.1357534582,0.1357534582
2.87,178.8110662,-2.057555775e-18,16.12113831,1.899945107e-22,-0.003256249616,3.208623156e-22,0.9979158456,-4.536178911e-21,0.06452879298,6.064379702e-21,515.2727054,2.199797464e-19,-9023.228024,6.938702838e-21,-0.02988417886,-3.00609125e-20,0.1357596563,0.1357596563
2.88,178.8101549,-2.057545931e-18,16.12220195,1.904372593e-22,-0.003253969293,3.207574294e-22,0.9979168957,-4.535027602e-21,0.06451255148,6.065992864e-21,517.0666843,2.215884535e-19,-9023.298409,6.938702838e-21,-0.02988636352,-3.00609125e-20,0.1357657559,0.1357657559
2.89,178.8092476,-2.057535623e-18,16.12326531,1.908712852e-22,-0.003251689877,3.206526895e-22,0.9979179448,-4.533874207e-21,0.06449632133,6.067605307e-21,518.8606578,2.232032014e-19,-9023.368723,6.938702838e-21,-0.02988854722,-3.00609125e-20,0.1357717574,0.1357717574
2.9,178.8083442,-2.057524855e-18,16.12432841,1.91296337e-22,-0.003249411339,3.205482523e-22,0.9979189929,-4.53271877e-21,0.06448010254,6.069217037e-21,520.6546261,2.248239918e-19,-9023.438967,6.938702838e-21,-0.02989072994,-3.00609125e-20,0.135777661,0.135777661
2.91,178.8074447,-2.057513627e-18,16.12539124,1.917121702e-22,-0.003247133652,3.204442736e-22,0.99792004,-4.531561337e-21,0.0644638951,6.070828058e-21,522.448589,2.264508267e-19,-9023.509141,6.938702838e-21,-0.02989291168,-3.00609125e-20,0.1357834671,0.1357834671
2.92,178.8065492,-2.057501943e-18,16.12645379,1.921185473e-22,-0.00324485679,3.20340908e-22,0.9979210861,-4.530401955e-21,0.064447699,6.072438376e-21,524.2425467,2.28083708e-19,-9023.579246,6.938702838e-21,-0.02989509244,-3.00609125e-20,0.1357891759,0.1357891759
2.93,178.8056576,-2.057489805e-18,16.12751607,1.925152382e-22,-0.003242580727,3.202383093e-22,0.9979221312,-4.529240669e-21,0.06443151424,6.074047998e-21,526.0364991,2.297226373e-19,-9023.64928,6.938702838e-21,-0.02989727218,-3.00609125e-20,0.1357947877,0.1357947877
2.94,178.8047699,-2.057477217e-18,16.12857807,1.929020199e-22,-0.00324030544,3.201366303e-22,0.9979231753,-4.52807753e-21,0.06441534083,6.075656931e-21,527.8304464,2.313676167e-19,-9023.719245,6.938702838e-21,-0.02989945091,-3.00609125e-20,0.1358003029,0.1358003029
2.95,178.8038861,-2.057464183e-18,16.12963978,1.932786769e-22,-0.003238030905,3.200360225e-22,0.9979242185,-4.526912587e-21,0.06439917874,6.077265182e-21,529.6243885,2.33018648e-19,-9023.78914,6.938702838e-21,-0.02990162862,-3.00609125e-20,0.1358057218,0.1358057218
2.96,178.8030062,-2.057450706e-18,16.13070121,1.936450013e-22,-0.003235757101,3.19936636e-22,0.9979252606,-4.52574589e-21,0.06438302799,6.078872762e-21,531.4183255,2.346757329e-19,-9023.858965,6.938702838e-21,-0.0299038053,-3.00609125e-20,0.1358110445,0.1358110445
2.97,178.8021301,-2.057436791e-18,16.13176236,1.940007927e-22,-0.003233484006,3.198386197e-22,0.9979263017,-4.524577491e-21,0.06436688856,6.080479681e-21,533.2122574,2.363388734e-19,-9023.92872,6.938702838e-21,-0.02990598093,-3.00609125e-20,0.1358162715,0.1358162715
2.98,178.801258,-2.057422442e-18,16.13282321,1.943458587e-22,-0.0032312116,3.19742121e-22,0.9979273419,-4.523407443e-21,0.06435076046,6.082085948e-21,535.0061842,2.380080712e-19,-9023.998406,6.938702838e-21,-0.02990815551,-3.00609125e-20,0.135821403,0.135821403
2.99,178.8003897,-2.057407664e-18,16.13388377,1.946800146e-22,-0.003228939864,3.196472857e-22,0.997928381,-4.522235798e-21,0.06433464368,6.083691575e-21,536.8001061,2.396833282e-19,-9024.068022,6.938702838e-21,-0.02991032902,-3.00609125e-20,0.1358264394,0.1358264394
3,178.7995252,-2.057392461e-18,16.13494403,1.950030835e-22,-0.003226668779,3.195542579e-22,0.9979294192,-4.521062613e-21,0.06431853821,6.085296576e-21,538.5940229,2.413646463e-19,-9024.137568,6.938702838e-21,-0.02991250147,-3.00609125e-20,0.1358313808,0.1358313808
3.01,178.7986646,-2.05737684e-18,16.13600399,1.953148969e-22,-0.003224398329,3.1946318e-22,0.9979304563,-4.51988794e-21,0.06430244406,6.086900961e-21,540.3879348,2.430520272e-19,-9024.207045,6.938702838e-21,-0.02991467284,-3.00609125e-20,0.1358362276,0.1358362276
3.02,178.7978078,-2.057360807e-18,16.13706365,1.95615294e-22,-0.003222128497,3.193741926e-22,0.9979314925,-4.518711837e-21,0.06428636121,6.088504746e-21,542.1818418,2.447454728e-19,-9024.276453,6.938702838e-21,-0.02991684313,-3.00609125e-20,0.1358409801,0.1358409801
3.03,178.7969548,-2.057344366e-18,16.13812301,1.959041224e-22,-0.003219859265,3.192874344e-22,0.9979325277,-4.517534361e-21,0.06427028968,6.090107945e-21,543.9757439,2.464449849e-19,-9024.345791,6.938702838e-21,-0.02991901232,-3.00609125e-20,0.1358456386,0.1358456386
3.04,178.7961056,-2.057327524e-18,16.13918206,1.961812379e-22,-0.00321759062,3.19203042e-22,0.9979335619,-4.516355567e-21,0.06425422945,6.091710574e-21,545.7696412,2.481505653e-19,-9024.41506,6.938702838e-21,-0.02992118041,-3.00609125e-20,0.1358502034,0.1358502034
3.05,178.7952603,-2.057310288e-18,16.1402408,1.964465046e-22,-0.003215322547,3.191211501e-22,0.9979345951,-4.515175516e-21,0.06423818052,6.093312647e-21,547.5635336,2.498622159e-19,-9024.484259,6.938702838e-21,-0.0299233474,-3.00609125e-20,0.1358546747,0.1358546747
3.06,178.7944187,-2.057292665e-18,16.14129924,1.966997951e-22,-0.003213055032,3.190418911e-22,0.9979356274,-4.513994264e-21,0.06422214289,6.094914182e-21,549.3574213,2.515799384e-19,-9024.55339,6.938702838e-21,-0.02992551327,-3.00609125e-20,0.1358590528,0.1358590528
3.07,178.7935808,-2.057274661e-18,16.14235736,1.969409901e-22,-0.003210788062,3.189653952e-22,0.9979366586,-4.512811871e-21,0.06420611656,6.096515197e-21,551.1513042,2.533037346e-19,-9024.622451,6.938702838e-21,-0.02992767802,-3.00609125e-20,0.1358633381,0.1358633381
3.08,178.7927468,-2.057256284e-18,16.14341516,1.971699792e-22,-0.003208521624,3.188917902e-22,0.9979376889,-4.511628398e-21,0.06419010152,6.098115709e-21,552.9451823,2.550336063e-19,-9024.691442,6.938702838e-21,-0.02992984164,-3.00609125e-20,0.1358675308,0.1358675308
3.09,178.7919165,-2.057237542e-18,16.14447265,1.9738666e-22,-0.003206255706,3.188212017e-22,0.9979387181,-4.510443903e-21,0.06417409777,6.099715736e-21,554.7390558,2.567695554e-19,-9024.760365,6.938702838e-21,-0.02993200413,-3.00609125e-20,0.1358716312,0.1358716312
3.1,178.79109,-2.057218441e-18,16.14552982,1.97590939e-22,-0.003203990297,3.187537526e-22,0.9979397464,-4.509258448e-21,0.0641581053,6.101315299e-21,556.5329247,2.585115837e-19,-9024.829219,6.938702838e-21,-0.02993416548,-3.00609125e-20,0.1358756396,0.1358756396
3.11,178.7902671,-2.05719899e-18,16.14658667,1.977827312e-22,-0.003201725387,3.186895635e-22,0.9979407738,-4.508072095e-21,0.06414212413,6.102914418e-21,558.3267889,2.602596929e-19,-9024.898004,6.938702838e-21,-0.02993632568,-3.00609125e-20,0.1358795563,0.1358795563
3.12,178.7894481,-2.057179198e-18,16.14764319,1.979619601e-22,-0.003199460965,3.186287523e-22,0.9979418001,-4.506884903e-21,0.06412615424,6.104513112e-21,560.1206485,2.620138848e-19,-9024.966719,6.938702838e-21,-0.02993848473,-3.00609125e-20,0.1358833815,0.1358833815
3.13,178.7886327,-2.057159072e-18,16.14869939,1.981285579e-22,-0.003197197021,3.18571434e-22,0.9979428254,-4.505696936e-21,0.06411019563,6.106111404e-21,561.9145036,2.637741612e-19,-9025.035366,6.938702838e-21,-0.02994064263,-3.00609125e-20,0.1358871156,0.1358871156
3.14,178.787821,-2.057138622e-18,16.14975526,1.982824653e-22,-0.003194933547,3.185177213e-22,0.9979438498,-4.504508255e-21,0.06409424829,6.107709315e-21,563.7083542,2.655405239e-19,-9025.103944,6.938702838e-21,-0.02994279936,-3.00609125e-20,0.1358907587,0.1358907587
3.15,178.787013,-2.057117856e-18,16.1508108,1.984236317e-22,-0.003192670534,3.184677238e-22,0.9979448732,-4.503318922e-21,0.06407831224,6.109306867e-21,565.5022002,2.673129747e-19,-9025.172453,6.938702838e-21,-0.02994495493,-3.00609125e-20,0.1358943113,0.1358943113
3.16,178.7862088,-2.057096783e-18,16.15186601,1.985520151e-22,-0.003190407973,3.184215482e-22,0.9979458956,-4.502129e-21,0.06406238746,6.110904083e-21,567.2960419,2.690915153e-19,-9025.240893,6.938702838e-21,-0.02994710932,-3.00609125e-20,0.1358977736,0.1358977736
3.17,178.7854082,-2.057075413e-18,16.15292088,1.986675821e-22,-0.003188145856,3.183792984e-22,0.997946917,-4.500938551e-21,0.06404647395,6.112500988e-21,569.089879,2.708761475e-19,-9025.309265,6.938702838e-21,-0.02994926254,-3.00609125e-20,0.1359011458,0.1359011458
3.18,178.7846112,-2.057053754e-18,16.15397542,1.98770308e-22,-0.003185884177,3.183410754e-22,0.9979479375,-4.499747639e-21,0.06403057171,6.114097604e-21,570.8837118,2.726668731e-19,-9025.377568,6.938702838e-21,-0.02995141458,-3.00609125e-20,0.1359044283,0.1359044283
3.19,178.7838179,-2.057031818e-18,16.15502962,1.988601766e-22,-0.003183622929,3.18306977e-22,0.9979489569,-4.498556326e-21,0.06401468074,6.115693956e-21,572.6775402,2.744636939e-19,-9025.445802,6.938702838e-21,-0.02995356543,-3.00609125e-20,0.1359076213,0.1359076213
3.2,178.7830283,-2.057009612e-18,16.15608349,1.989371802e-22,-0.003181362104,3.182770979e-22,0.9979499754,-4.497364675e-21,0.06399880103,6.117290069e-21,574.4713643,2.762666116e-19,-9025.513968,6.938702838e-21,-0.02995571509,-3.00609125e-20,0.1359107251,0.1359107251
3.21,178.7822423,-2.056987148e-18,16.15713701,1.990013198e-22,-0.003179101698,3.182515298e-22,0.997950993,-4.496172748e-21,0.06398293259,6.118885969e-21,576.2651841,2.78075628e-19,-9025.582065,6.938702838e-21,-0.02995786356,-3.00609125e-20,0.13591374,0.13591374
3.22,178.7814599,-2.056964436e-18,16.15819019,1.990526047e-22,-0.003176841703,3.182303611e-22,0.9979520095,-4.494980609e-21,0.06396707541,6.120481682e-21,578.0589996,2.798907447e-19,-9025.650094,6.938702838e-21,-0.02996001083,-3.00609125e-20,0.1359166662,0.1359166662
3.23,178.7806811,-2.056941485e-18,16.15924303,1.990910528e-22,-0.003174582116,3.18213677e-22,0.9979530251,-4.49378832e-21,0.06395122949,6.122077234e-21,579.8528109,2.817119637e-19,-9025.718054,6.938702838e-21,-0.0299621569,-3.00609125e-20,0.1359195041,0.1359195041
3.24,178.779906,-2.056918307e-18,16.16029552,1.991166905e-22,-0.00317232293,3.182015595e-22,0.9979540397,-4.492595944e-21,0.06393539483,6.123672651e-21,581.646618,2.835392866e-19,-9025.785946,6.938702838e-21,-0.02996430176,-3.00609125e-20,0.1359222539,0.1359222539
3.25,178.7791344,-2.056894911e-18,16.16134766,1.991295523e-22,-0.003170064141,3.181940871e-22,0.9979550533,-4.491403544e-21,0.06391957142,6.125267961e-21,583.4404209,2.853727152e-19,-9025.85377,6.938702838e-21,-0.02996644541,-3.00609125e-20,0.1359249159,0.1359249159
3.26,178.7783665,-2.056871309e-18,16.16239945,1.991296813e-22,-0.003167805745,3.181913351e-22,0.9979560659,-4.49021118e-21,0.06390375927,6.126863191e-21,585.2342196,2.872122512e-19,-9025.921525,6.938702838e-21,-0.02996858784,-3.00609125e-20,0.1359274903,0.1359274903
3.27,178.7776021,-2.056847511e-18,16.16345089,1.991171287e-22,-0.003165547737,3.181933754e-22,0.9979570776,-4.489018916e-21,0.06388795837,6.128458368e-21,587.0280143,2.890578964e-19,-9025.989212,6.938702838e-21,-0.02997072906,-3.00609125e-20,0.1359299775,0.1359299775
3.28,178.7768412,-2.056823528e-18,16.16450198,1.990919539e-22,-0.003163290114,3.182002763e-22,0.9979580883,-4.487826812e-21,0.06387216871,6.130053522e-21,588.8218048,2.909096524e-19,-9026.056831,6.938702838e-21,-0.02997286906,-3.00609125e-20,0.1359323776,0.1359323776
3.29,178.776084,-2.056799372e-18,16.16555272,1.990542244e-22,-0.003161032873,3.182121028e-22,0.9979590981,-4.486634931e-21,0.06385639031,6.131648681e-21,590.6155914,2.927675211e-19,-9026.124382,6.938702838e-21,-0.02997500784,-3.00609125e-20,0.135934691,0.135934691
3.3,178.7753303,-2.056775053e-18,16.16660309,1.990040158e-22,-0.003158776009,3.182289163e-22,0.9979601068,-4.485443332e-21,0.06384062315,6.133243873e-21,592.4093739,2.946315042e-19,-9026.191865,6.938702838e-21,-0.02997714539,-3.00609125e-20,0.135936918,0.135936918
3.31,178.7745801,-2.056750582e-18,16.16765311,1.989414117e-22,-0.003156519521,3.182507749e-22,0.9979611146,-4.484252077e-21,0.06382486724,6.134839127e-21,594.2031524,2.965016033e-19,-9026.25928,6.938702838e-21,-0.0299792817,-3.00609125e-20,0.1359390588,0.1359390588
3.32,178.7738334,-2.056725972e-18,16.16870278,1.988665034e-22,-0.003154263405,3.182777329e-22,0.9979621215,-4.483061225e-21,0.06380912257,6.136434472e-21,595.9969269,2.983778202e-19,-9026.326626,6.938702838e-21,-0.02998141679,-3.00609125e-20,0.1359411137,0.1359411137
3.33,178.7730903,-2.056701233e-18,16.16975208,1.987793902e-22,-0.003152007659,3.183098411e-22,0.9979631273,-4.481870836e-21,0.06379338914,6.138029939e-21,597.7906975,3.002601567e-19,-9026.393905,6.938702838e-21,-0.02998355064,-3.00609125e-20,0.135943083,0.135943083
3.34,178.7723507,-2.056676376e-18,16.17080102,1.98680179e-22,-0.00314975228,3.183471468e-22,0.9979641322,-4.480680969e-21,0.06377766695,6.139625557e-21,599.5844642,3.021486144e-19,-9026.461116,6.938702838e-21,-0.02998568325,-3.00609125e-20,0.1359449668,0.1359449668
3.35,178.7716146,-2.056651414e-18,16.17184959,1.985689842e-22,-0.003147497268,3.183896937e-22,0.9979651361,-4.479491683e-21,0.06376195599,6.141221355e-21,601.3782271,3.040431951e-19,-9026.528259,6.938702838e-21,-0.02998781462,-3.00609125e-20,0.1359467656,0.1359467656
3.36,178.770882,-2.056626358e-18,16.1728978,1.984459277e-22,-0.003145242619,3.184375217e-22,0.9979661391,-4.478303035e-21,0.06374625627,6.142817364e-21,603.1719861,3.059439005e-19,-9026.595334,6.938702838e-21,-0.02998994475,-3.00609125e-20,0.1359484795,0.1359484795
3.37,178.7701528,-2.056601219e-18,16.17394565,1.98311139e-22,-0.003142988332,3.184906672e-22,0.9979671411,-4.477115082e-21,0.06373056779,6.144413614e-21,604.9657413,3.078507322e-19,-9026.662342,6.938702838e-21,-0.02999207363,-3.00609125e-20,0.1359501089,0.1359501089
3.38,178.7694271,-2.05657601e-18,16.17499313,1.981647547e-22,-0.003140734407,3.18549163e-22,0.9979681421,-4.475927881e-21,0.06371489054,6.146010136e-21,606.7594927,3.097636921e-19,-9026.729281,6.938702838e-21,-0.02999420126,-3.00609125e-20,0.1359516539,0.1359516539
3.39,178.7687049,-2.056550741e-18,16.17604023,1.980069184e-22,-0.003138480841,3.186130381e-22,0.9979691422,-4.474741487e-21,0.06369922451,6.147606959e-21,608.5532404,3.116827817e-19,-9026.796154,6.938702838e-21,-0.02999632764,-3.00609125e-20,0.135953115,0.135953115
3.4,178.7679862,-2.056525425e-18,16.17708697,1.97837781e-22,-0.003136227633,3.186823181e-22,0.9979701413,-4.473555957e-21,0.06368356972,6.149204115e-21,610.3469844,3.136080029e-19,-9026.862958,6.938702838e-21,-0.02999845276,-3.00609125e-20,0.1359544922,0.1359544922
3.41,178.7672709,-2.056500073e-18,16.17813333,1.976575001e-22,-0.003133974784,3.187570246e-22,0.9979711395,-4.472371344e-21,0.06366792615,6.150801633e-21,612.1407246,3.155393572e-19,-9026.929695,6.938702838e-21,-0.03000057663,-3.00609125e-20,0.1359557859,0.1359557859
3.42,178.766559,-2.056474697e-18,16.17917932,1.974662402e-22,-0.003131722291,3.188371759e-22,0.9979721366,-4.471187701e-21,0.06365229381,6.152399546e-21,613.9344612,3.174768464e-19,-9026.996365,6.938702838e-21,-0.03000269924,-3.00609125e-20,0.1359569964,0.1359569964
3.43,178.7658505,-2.056449308e-18,16.18022494,1.972641724e-22,-0.003129470156,3.189227863e-22,0.9979731328,-4.470005081e-21,0.06363667269,6.153997882e-21,615.7281942,3.194204722e-19,-9027.062967,6.938702838e-21,-0.03000482059,-3.00609125e-20,0.1359581239,0.1359581239
3.44,178.7651455,-2.056423919e-18,16.18127018,1.970514742e-22,-0.003127218376,3.190138667e-22,0.9979741281,-4.468823537e-21,0.06362106279,6.155596673e-21,617.5219236,3.213702363e-19,-9027.129501,6.938702838e-21,-0.03000694068,-3.00609125e-20,0.1359591687,0.1359591687
3.45,178.7644439,-2.056398541e-18,16.18231504,1.968283295e-22,-0.003124966953,3.191104243e-22,0.9979751224,-4.467643118e-21,0.06360546411,6.157195951e-21,619.3156494,3.233261404e-19,-9027.195969,6.938702838e-21,-0.0300090595,-3.00609125e-20,0.135960131,0.135960131
